activity_daily_movement,activity_high,activity_inactive,activity_score,activity_score_meet_daily_targets,activity_score_move_every_hour,activity_steps,activity_total
17069,2,453,97,95,100,22337,672
12951,0,356,95,95,100,17403,484
11574,0,476,91,95,100,16102,466
6340,0,670,84,95,95,9275,407
9073,0,473,97,100,100,13139,573
10925,0,421,99,100,100,14991,656
6487,0,309,98,100,100,10484,690
5530,0,476,90,100,100,8719,530
11635,2,270,96,100,100,15418,440
10666,0,480,94,100,100,14608,485
10343,0,460,95,100,100,12394,496
9589,1,417,94,100,95,12825,382
6388,0,537,90,100,100,9380,475
13835,1,450,98,100,100,18983,575
6870,2,457,97,95,95,9260,421
12738,1,368,98,95,100,17123,556
5351,1,586,89,78,100,7164,294
7714,0,521,86,60,100,10331,264
5025,0,635,80,43,100,7423,263
9673,1,440,84,43,100,13385,362
5933,0,453,82,43,100,8064,354
9255,0,454,83,43,100,13074,450
3752,2,594,75,25,100,5966,304
9756,1,506,82,43,100,13877,458
3163,0,548,76,25,100,5000,280
13003,4,516,82,43,100,17362,531
8854,0,459,84,43,100,11619,333
5694,0,627,85,60,100,7615,333
4130,0,550,85,60,100,5739,297
11804,0,527,90,78,95,16262,448
9067,0,578,94,95,100,11732,304
2248,0,665,90,95,78,3475,176
8946,0,593,91,95,78,11524,328
10526,0,493,96,95,100,14164,361
5371,0,601,88,78,95,7374,317
4371,0,571,87,78,78,6490,330
2018,0,456,82,60,100,3314,214
8196,0,549,81,43,100,10697,308
7160,0,531,66,1,100,10015,323
10334,0,551,77,25,100,14096,421
4282,0,679,73,25,95,6583,308
2661,0,767,66,25,60,4209,195
3830,0,653,66,25,100,4943,282
4763,0,591,60,25,78,6890,360
8315,0,658,79,60,95,11730,349
7735,0,516,77,43,100,10428,330
2146,0,559,73,43,95,3220,178
8700,0,648,81,60,100,11487,375
6281,0,624,77,60,78,8649,329
8045,0,613,83,60,95,10680,283
11026,0,509,86,60,100,14742,395
9349,0,607,83,60,95,12645,348
8710,0,542,79,60,95,11789,370
11887,3,569,80,60,95,15500,439
2588,0,629,68,60,60,3714,176
4558,0,680,84,78,60,6737,273
6796,0,690,87,78,100,9291,331
6759,2,362,91,78,100,9619,450
7685,0,563,88,78,95,10952,429
10413,0,592,92,95,95,14702,413
2288,0,613,85,78,95,3317,190
8541,0,737,90,95,100,12176,346
4097,0,405,92,78,100,7712,528
7567,0,566,83,60,100,10527,483
13556,0,440,97,95,100,17672,594
12326,1,521,89,78,95,14882,564
10507,0,485,88,78,100,14773,545
4755,0,504,89,95,100,6910,354
5903,0,514,86,78,100,8621,472
9029,0,481,94,95,100,12509,403
8823,0,478,97,100,100,12422,429
5241,0,573,88,95,95,7435,325
14401,0,470,96,95,100,18155,492
4735,2,397,89,78,100,6441,355
6700,3,572,81,60,95,8905,349
6377,0,616,81,60,95,8626,296
9579,3,524,83,60,95,12609,337
6526,0,623,78,43,100,9471,379
10487,1,495,86,60,100,13945,400
3464,1,704,75,43,95,4876,186
11922,3,507,95,95,95,15631,325
19955,2,440,96,95,95,24704,567
15761,0,606,91,95,78,21163,455
15242,0,649,91,100,100,20354,469
18391,3,696,85,100,78,23370,403
15966,1,787,81,100,78,20860,297
18096,2,574,75,100,100,23596,472
18879,1,605,72,100,95,24506,411
13745,0,517,71,100,95,17939,373
10928,0,552,70,100,95,15117,431
18338,3,523,72,100,95,23624,366
13455,2,493,72,100,100,18509,495
17692,0,574,70,100,95,23377,530
19464,3,516,72,100,100,24818,447
15766,0,642,64,100,43,21271,382
17743,0,476,73,100,100,22693,561
15180,2,510,71,100,100,19953,444
13714,1,629,70,100,100,18280,418
13918,0,570,71,100,100,17771,458
15507,0,703,68,100,95,20663,470
1800,0,774,87,100,60,2508,110
600,0,854,87,95,78,1131,60
1068,0,790,82,78,78,1752,99
189,0,610,75,60,100,543,33
522,0,827,57,43,78,1151,63
786,0,895,44,25,60,1453,87
545,0,783,42,1,95,1060,59
4692,0,929,43,1,95,6187,283
1040,0,909,54,25,78,1657,81
596,0,831,53,25,60,1037,58
959,0,886,51,25,60,1394,54
2185,0,867,50,25,60,3371,137
1862,0,579,56,25,78,3235,153
3225,0,817,40,1,78,4642,136
7559,0,915,55,25,78,10502,226
1974,0,761,58,25,78,2779,117
867,0,823,56,25,78,1493,96
2194,0,546,60,25,78,3361,198
967,0,787,55,25,78,1929,139
906,0,669,53,25,60,1433,87
721,0,875,50,25,78,1416,76
511,0,986,32,1,60,1159,74
770,0,794,38,1,60,1183,75
1229,0,787,41,1,78,1863,109
759,0,915,35,1,43,1167,69
412,0,690,42,1,78,739,35
2322,3,762,42,1,78,2838,116
1538,0,753,45,1,95,2339,135
625,0,776,44,1,95,1081,69
8160,0,580,57,25,95,10580,304
841,0,928,51,25,43,1274,78
2114,0,819,55,25,78,2953,139
588,0,834,56,25,95,1251,74
242,0,471,60,25,95,457,23
118,0,929,49,25,78,356,16
80,0,822,39,1,78,334,18
240,0,983,31,1,43,493,30
383,0,883,38,1,60,604,34
402,0,807,33,1,25,725,40
114,0,859,33,1,25,216,10
286,0,930,31,1,43,585,26
1725,0,785,43,1,95,2269,111
1286,0,1082,33,1,60,1995,111
4110,0,935,46,25,78,5510,183
1088,0,891,46,25,60,1675,95
3407,0,866,48,25,78,4602,221
5624,0,702,59,43,95,7377,273
945,0,627,61,43,100,1296,63
1470,0,1023,50,43,78,2362,139
1724,0,663,60,43,100,2516,160
961,0,934,46,25,78,1481,80
1520,0,972,39,25,25,2101,110
3195,0,939,46,25,60,4350,160
4343,0,868,58,43,100,5685,168
1243,0,917,55,43,78,2001,93
4809,0,708,64,60,95,5588,254
6117,0,871,65,78,78,7635,235
1660,0,909,68,95,78,2214,127
3683,0,747,71,95,95,4915,195
3917,0,697,69,95,43,5339,182
1095,0,761,73,95,100,1775,112
2400,0,775,63,78,60,3304,192
10476,0,669,75,78,78,13274,318
2471,0,770,70,60,95,3805,212
4063,0,722,62,43,78,5387,276
8947,0,592,89,78,100,12136,311
5263,0,588,85,78,95,7109,187
5784,0,737,87,95,95,7594,233
8586,0,621,94,100,100,11570,343
7217,0,719,92,100,95,9501,227
8703,0,617,88,100,95,11099,280
2545,0,848,77,100,78,3532,197
7416,0,469,96,95,95,9063,321
14604,3,261,99,95,100,18735,465
10240,1,493,92,78,100,12370,367
12961,1,500,97,100,100,15517,378
5858,2,491,92,95,95,7332,276
18075,3,323,99,100,100,22421,464
14539,2,331,100,100,100,17882,424
12396,3,481,96,100,100,15096,400
92,0,67,97,100,100,19917,11
10296,0,315,99,95,100,13499,349
20580,2,288,99,95,100,25171,514
19684,2,420,96,95,95,22951,432
9588,1,419,94,95,100,12378,419
12024,8,290,100,100,100,14815,332
4063,1,661,94,100,95,4963,228
14333,0,425,98,100,100,17966,448
11336,0,358,100,100,100,14928,369
7011,0,377,97,95,95,9095,309
6426,0,442,93,78,100,8194,255
12181,0,572,90,78,95,15688,400
10800,0,434,94,78,100,14530,379
9827,0,407,97,95,100,12570,338
12215,1,330,95,95,100,15846,356
14909,2,380,92,95,100,18898,406
16433,0,375,90,100,100,20778,463
5971,0,430,87,100,100,7812,286
10128,2,302,99,100,100,12498,330
13725,2,498,97,100,100,16970,387
4337,0,484,96,95,100,5427,223
11169,2,332,94,78,100,13285,395
8392,2,351,89,60,100,10823,275
17088,4,450,88,60,100,19557,501
7336,0,254,96,100,100,15965,171
6637,0,435,91,95,100,8581,236
10972,0,492,96,95,95,13861,289
12502,3,485,97,100,100,15648,388
9597,0,313,99,100,100,12489,303
12594,1,333,96,100,100,15953,434
13244,1,402,92,100,95,16106,415
21028,2,431,90,100,100,26580,523
12204,7,324,79,100,100,14497,365
12163,2,408,76,100,100,14500,382
3475,1,375,82,100,95,4194,206
18169,1,350,99,100,95,23343,523
19513,6,204,100,100,100,24298,462
12309,2,476,96,100,100,15095,412
13454,1,285,96,100,100,15871,471
13303,1,496,91,100,100,16579,421
9664,0,458,89,100,100,12195,277
9328,1,443,86,100,100,11498,349
17002,0,299,99,100,100,21724,482
11163,1,384,99,100,100,13837,369
12219,2,299,99,100,100,14500,495
12450,0,378,96,100,100,15535,400
12454,1,423,92,100,95,15610,374
11901,2,355,90,100,100,14983,386
3383,0,417,86,100,95,4615,248
12341,1,318,99,100,100,15166,439
10516,0,364,100,100,100,13288,328
16182,1,367,99,100,100,20373,458
11647,0,417,95,100,100,14204,361
11646,0,325,93,100,100,14890,347
7461,0,414,89,95,100,10134,284
13347,1,418,98,100,100,16459,455
15673,4,375,99,100,100,19335,447
11054,2,518,96,100,100,14073,435
4102,0,55,97,95,100,4872,119
5849,0,346,93,78,100,8749,510
4941,0,427,88,60,100,7807,466
5568,0,616,75,43,100,6954,323
5110,0,585,72,43,100,6723,304
3123,0,496,63,25,95,4485,228
4009,0,726,48,1,95,5524,282
3437,0,564,47,1,60,3867,197
3346,0,535,50,1,95,4790,237
3561,0,650,46,1,100,5273,277
4070,0,614,48,1,100,4947,245
6342,0,548,50,1,95,7626,338
5517,0,575,51,1,95,6629,283
3314,0,518,48,1,60,4430,218
4398,0,647,48,1,78,5759,288
4565,0,606,52,1,100,5881,291
6042,0,513,53,1,100,7114,308
6602,0,514,53,1,95,8586,312
7224,0,585,52,1,95,9117,343
9380,0,403,61,25,100,11057,322
4321,0,652,50,25,60,4916,221
4914,0,617,60,25,100,6003,296
4750,0,591,60,25,100,6207,318
5081,0,547,61,25,100,6132,286
3887,0,601,58,25,100,5198,276
5758,0,627,57,25,95,7040,311
5531,0,487,53,1,95,6751,253
4661,0,547,51,1,95,5498,231
5346,0,606,50,1,95,6728,326
5204,0,594,52,1,100,6533,293
5045,0,698,49,1,100,6950,318
5401,0,678,45,1,95,6820,331
6714,0,503,46,1,95,8356,366
2993,0,469,44,1,95,3741,194
2957,0,539,49,1,78,3841,201
5397,0,596,50,1,100,7146,348
4857,0,650,50,1,100,6241,279
4828,0,652,50,1,100,6045,258
6190,0,640,55,25,78,7341,340
5002,0,594,56,25,95,5946,292
2644,0,525,55,25,95,3443,152
4369,0,522,58,25,95,5279,269
4614,0,537,59,25,100,5624,270
5231,0,580,58,25,100,6794,339
4849,0,538,59,25,100,6159,317
4340,0,530,51,1,100,5869,267
4662,1,634,49,1,100,6017,319
5666,0,541,52,1,95,7088,364
3190,0,514,52,1,100,4103,211
4914,0,645,51,1,100,6226,295
6928,0,651,51,1,100,8401,345
2655,0,520,52,1,100,3810,220
6264,0,565,52,1,100,7610,374
6839,0,516,59,25,100,8491,394
4244,0,526,58,25,100,5498,268
4579,0,520,63,43,100,6721,388
5702,0,485,63,43,95,7385,353
3678,0,510,58,43,60,4704,194
4686,0,538,62,43,100,5930,258
3488,0,487,63,43,100,4620,233
5596,0,589,57,25,100,7247,336
4716,0,761,55,25,100,6370,291
5139,1,602,57,25,100,6508,302
4317,0,558,53,25,78,6114,276
3438,0,453,61,25,100,4520,220
4681,0,485,60,25,100,5970,276
4555,0,635,56,25,95,6114,323
4490,0,635,57,25,100,5899,267
5366,0,630,62,25,95,6672,310
6118,0,689,50,1,95,7877,311
2860,0,569,49,1,78,3673,186
4629,1,570,52,1,100,5792,232
4099,0,436,54,1,95,5041,230
6093,0,616,52,1,100,7922,394
4998,0,604,52,1,100,6467,308
6078,0,545,52,1,95,8105,399
5675,0,476,51,1,100,7580,308
9158,3,602,59,25,100,11228,411
3686,1,579,57,25,100,4691,236
4032,0,592,64,25,95,4892,219
4098,0,601,61,25,78,5167,242
6035,0,548,62,25,100,7920,396
6271,1,640,61,25,100,7747,373
6593,0,693,50,1,100,7516,351
3287,0,637,48,1,95,4087,196
6231,0,613,52,1,100,8015,349
5500,0,639,49,1,78,6850,321
5275,0,594,52,1,100,6839,322
6167,0,561,50,1,100,8049,391
5344,0,549,47,1,100,7685,380
6538,2,524,45,1,95,7714,328
8243,2,461,34,1,78,8940,354
4756,0,598,41,1,100,6018,269
5900,0,636,53,1,100,7213,345
4416,0,681,51,1,100,6025,322
5288,0,630,51,1,95,6383,263
5439,4,390,57,1,100,6435,292
3107,1,561,53,1,100,3863,165
7905,3,574,55,1,100,9352,398
6682,0,591,56,1,100,8230,357
4223,0,667,53,1,95,5677,306
7039,3,584,57,1,100,8559,377
5468,0,638,55,1,100,6898,315
3685,1,574,54,1,95,4458,201
5162,0,654,52,1,95,6220,295
6043,0,657,52,1,95,7463,341
4821,0,625,52,1,100,6071,279
5931,1,390,58,1,100,6938,262
4503,0,451,57,1,100,5347,239
5544,0,524,55,1,100,6830,264
5460,4,530,56,1,100,5970,221
5083,0,645,53,1,100,6464,297
5262,0,696,49,1,100,6826,308
4791,0,710,51,1,95,5823,262
6916,0,529,90,78,100,9316,366
12490,0,492,86,60,100,15808,604
6084,0,688,87,78,95,8226,294
4657,0,849,74,60,95,5556,279
5284,0,439,77,60,100,7051,321
6180,0,906,67,60,78,8851,363
6772,0,552,80,78,100,9458,401
10643,0,593,90,95,100,14491,371
10339,0,551,90,95,100,13668,471
8698,2,497,89,95,95,10233,425
9662,2,520,90,100,100,12363,420
10127,0,551,87,100,100,13608,448
7289,0,582,83,100,100,10127,389
6115,0,492,97,100,100,8479,383
6325,0,585,94,100,100,8641,433
10917,0,552,95,100,100,14230,473
856,0,66,92,95,100,886,37
7818,0,641,84,95,95,10896,519
10189,4,430,94,95,100,11827,453
8280,0,720,89,100,100,11530,381
7479,0,506,87,95,100,9734,369
6576,0,644,87,100,100,9315,424
7347,0,627,84,95,95,9173,394
4292,0,846,75,95,78,6147,354
12733,3,507,88,95,100,15444,433
9880,2,648,88,100,100,12767,385
6770,0,580,86,100,100,9761,384
6540,0,635,94,100,100,8805,274
7034,0,578,94,95,100,9558,315
5045,0,610,89,78,100,7308,335
6764,0,588,81,60,78,8961,329
9757,0,522,86,60,100,12595,448
7548,1,617,80,43,100,9688,329
5945,0,631,80,43,100,8622,303
6493,2,586,80,43,100,8568,288
5291,0,732,74,43,95,7678,304
4907,0,729,74,43,100,7201,295
6370,0,621,76,43,100,8946,343
6199,0,544,69,25,100,8763,343
9396,2,557,74,43,100,11232,316
5481,0,855,66,43,78,7861,323
6323,3,592,78,60,100,8048,290
6723,0,542,78,60,95,9042,369
5786,0,621,76,60,95,8144,305
18385,6,454,89,78,100,21928,571
5152,0,684,85,78,100,6406,285
3240,0,836,72,60,78,4586,255
4650,0,769,68,43,78,6295,301
5382,0,634,66,25,95,7379,310
11988,0,512,77,43,95,15487,456
12187,5,546,78,43,100,14929,463
8120,0,647,83,60,100,11123,405
10252,0,476,88,78,100,13357,422
6075,0,647,87,95,100,8536,362
4976,0,510,95,95,95,6716,318
5992,0,665,91,95,95,8242,320
7769,1,483,89,78,95,9962,375
8839,0,545,94,95,100,11924,382
9045,0,606,92,95,100,11853,397
7863,0,509,84,78,95,9978,364
6223,0,561,76,60,95,8529,292
5685,0,704,80,60,100,7515,348
5498,0,539,69,25,100,7518,310
10235,0,455,71,25,100,13685,497
10974,0,466,79,43,95,14661,477
6876,0,586,76,43,95,9155,339
4771,0,587,73,43,78,6269,253
8645,0,611,79,60,100,10576,479
7861,0,689,72,60,95,11315,432
5635,0,513,72,60,100,7700,307
6248,0,618,71,60,100,8654,396
8318,0,632,73,78,100,10776,532
9883,0,472,82,95,100,12737,469
6181,0,528,80,95,100,8276,348
7364,0,383,84,95,100,9502,305
8113,0,657,80,95,100,10227,476
7854,0,485,82,95,100,10422,406
7019,0,675,76,100,78,9633,352
7787,0,483,85,100,100,10097,396
8129,0,538,88,95,100,10758,303
14936,3,476,93,100,100,17628,567
8280,0,642,87,100,95,11373,411
8598,0,443,97,100,100,11519,319
7044,1,545,94,95,100,8962,346
9534,0,492,96,95,100,13007,418
5859,0,558,90,78,100,8239,350
6844,0,632,84,60,100,9612,429
9605,0,401,92,78,100,12650,461
8407,0,613,86,78,78,11457,389
4733,0,589,88,78,95,6815,351
8876,0,606,84,60,95,11842,314
9501,0,529,87,78,100,12822,375
9125,2,484,85,78,100,11905,319
6934,0,595,81,78,100,9683,316
4933,0,686,92,95,100,7239,406
7881,0,552,94,95,100,10531,425
7670,4,529,96,100,100,9171,333
4085,0,715,90,95,95,5691,231
6832,0,637,92,95,95,9636,333
7354,0,516,92,95,100,10318,398
7166,0,631,90,95,95,9917,312
7424,0,489,88,78,100,10621,358
5461,0,463,87,78,100,7541,433
5452,0,551,76,60,100,7858,306
6300,0,563,77,60,100,9497,342
5172,0,643,69,43,95,7226,295
5653,0,573,67,25,100,8478,346
8940,0,515,75,43,100,12343,406
2667,0,533,90,78,100,3622,220
2228,0,556,83,60,95,3222,178
2315,0,454,76,43,100,2929,164
2072,0,468,73,43,100,2911,153
4069,1,411,69,43,100,5441,311
3993,1,579,51,1,100,4470,241
4143,0,478,55,1,100,5392,223
3082,0,498,55,1,100,4038,203
3608,0,644,52,1,95,4539,224
3443,0,673,52,1,95,4866,222
1738,0,487,55,1,100,2506,153
3154,0,575,53,1,100,4403,223
5480,3,433,55,1,95,5596,242
1988,0,506,58,1,100,2678,125
3717,0,490,60,1,100,4352,177
5261,0,441,58,25,100,6175,266
5301,1,581,58,25,100,6348,300
5852,1,479,61,25,100,7152,353
2049,0,274,66,43,100,3132,209
3456,1,602,65,43,100,4940,287
1300,0,286,67,43,95,1752,108
4039,0,493,65,43,100,4930,237
4571,0,671,57,25,95,5990,278
2867,1,383,60,25,95,4127,241
3124,0,638,52,1,100,3926,171
3940,2,518,55,1,95,4257,160
3357,1,362,58,1,100,4026,220
2807,0,529,55,1,100,3690,165
4885,2,454,64,25,100,6188,259
5075,0,388,65,25,95,7114,407
4523,2,548,63,25,95,5463,208
5658,3,355,70,43,100,6530,216
3745,0,629,63,43,78,5457,295
4831,1,312,80,60,100,6138,278
1502,0,493,77,60,100,2185,125
5343,3,419,78,60,100,5743,272
4609,1,513,79,60,100,5585,272
1089,0,483,75,60,95,2045,128
3344,0,609,66,43,95,4674,260
4050,0,648,67,43,100,4765,253
1612,0,550,63,25,100,2336,127
912,0,479,61,25,78,1468,90
2320,0,598,50,1,100,3482,198
3347,0,471,52,1,100,4840,232
3491,1,655,48,1,95,4140,227
1962,0,461,51,1,100,3109,188
3331,3,460,54,1,100,3945,191
3022,1,620,50,1,95,3817,204
3686,0,547,52,1,95,4964,218
936,0,617,52,1,100,1805,111
3338,1,512,52,1,95,4506,233
10101,0,339,98,95,100,12794,613
7248,0,492,95,95,100,8638,368
6046,0,409,94,95,100,7555,296
8524,0,420,94,100,100,10562,465
8147,0,407,89,95,100,9498,389
7386,0,524,86,100,100,8984,342
12798,0,462,91,100,100,14822,562
6084,0,456,94,100,100,7525,319
5841,0,622,94,100,95,7048,326
10330,1,393,98,100,100,12400,523
7736,0,597,95,100,100,9671,345
5855,2,521,90,95,100,6724,266
4728,0,381,87,95,100,5857,271
6096,0,659,78,95,95,7739,353
5955,0,679,75,100,60,7383,347
6289,0,502,82,100,100,8636,425
11997,0,513,81,100,95,14052,569
11519,0,429,91,100,100,14972,559
4272,0,433,95,100,100,5476,216
5618,0,601,93,100,95,7165,346
5786,0,516,88,95,100,6833,296
9448,0,486,89,95,100,11200,474
4890,0,580,87,78,100,6609,315
9744,0,628,89,95,95,11591,484
5417,0,542,93,95,95,6629,272
5580,0,620,93,100,95,6534,283
2656,0,397,91,95,95,3638,186
5566,0,510,89,95,100,6514,289
7218,1,427,88,100,100,8803,408
8511,0,439,89,100,100,9578,413
4491,1,589,77,78,95,5688,256
7163,2,585,83,95,100,8689,377
6582,0,667,76,78,100,8341,362
9280,0,498,85,95,100,11070,477
5494,0,675,81,95,100,6658,306
5705,0,440,82,78,100,7157,283
3083,0,659,81,95,100,3914,191
7524,1,481,86,95,100,9094,406
2717,0,881,70,78,95,4062,224
5939,0,695,76,78,100,7874,398
4421,0,522,78,78,100,5377,245
8121,0,500,74,78,95,9875,427
3764,0,502,71,60,100,5083,254
4481,0,615,69,60,100,5849,280
1615,0,295,78,60,100,2011,98
7418,0,530,76,60,100,9394,398
6882,0,639,67,43,95,8496,346
3451,0,704,67,43,100,4968,262
7539,0,522,74,60,100,9912,466
4302,0,404,69,43,100,5675,230
3609,0,457,67,43,95,4271,160
8493,1,772,57,25,95,10529,393
4996,0,610,66,25,100,6581,288
4390,0,678,65,25,95,6222,288
11702,1,419,73,43,100,12694,594
4427,0,527,69,43,100,5719,254
9662,0,536,65,43,100,12496,532
6416,1,554,71,60,95,7849,316
11209,3,419,97,95,100,13401,352
5132,2,622,84,60,100,5980,268
9111,2,478,92,78,100,11797,355
9097,2,465,87,60,95,10727,287
8183,2,472,83,43,100,9572,393
11625,3,565,85,60,100,14449,415
6537,0,506,82,43,100,8045,335
8549,2,422,83,43,95,10607,374
8181,0,497,87,60,100,10435,395
10504,3,421,88,60,100,13023,475
13710,3,541,91,78,100,17264,466
9007,1,454,93,95,78,10884,245
8327,1,534,87,78,100,11371,360
11886,1,423,91,95,100,14597,384
6832,2,616,85,95,95,8744,354
9332,3,528,90,78,100,11434,312
12239,8,468,91,78,95,14464,366
11343,6,539,89,78,95,14130,382
9236,1,444,88,78,100,11436,401
11005,6,508,96,95,100,12932,331
9005,0,480,96,95,95,11493,372
11707,6,479,97,100,100,14559,416
12759,3,442,98,100,100,15687,457
11452,1,422,97,100,100,14959,368
11015,3,410,95,100,100,13917,400
11190,3,587,89,100,100,14156,413
8983,0,435,90,100,100,12101,410
8129,0,485,97,100,100,10761,298
10630,2,460,96,95,100,13727,377
9439,2,474,96,95,100,11650,356
10065,2,495,92,78,100,12669,368
10177,2,464,97,95,100,12791,353
11178,3,518,89,95,95,14535,379
11157,2,438,93,95,100,14027,448
10695,4,420,92,100,100,13160,460
6996,2,412,90,100,100,9297,331
12620,3,463,96,100,100,15338,411
7718,2,459,96,95,100,9947,367
11002,1,464,96,95,100,14210,362
12999,2,437,92,78,95,16044,436
6975,4,491,87,60,100,8487,370
11432,3,508,91,78,100,14880,373
11076,2,438,93,78,100,14414,311
7690,2,411,92,78,95,9408,419
13150,5,436,92,78,95,16329,393
10485,1,474,96,95,95,13714,368
10493,2,496,95,95,100,13563,328
11138,2,455,94,100,100,14143,382
11514,5,478,89,100,78,14672,371
10172,11,621,86,100,100,12637,325
10105,1,410,77,100,95,12880,334
11540,7,486,75,100,100,14986,370
12113,3,423,74,100,100,14387,421
9486,5,350,83,100,95,11259,437
7272,2,376,97,95,100,9536,271
9336,2,448,97,95,100,11778,346
8766,4,473,92,78,100,11262,345
10930,2,405,93,78,100,14078,419
9437,1,377,93,78,95,12894,355
11519,4,507,91,78,100,14302,419
9824,1,482,96,95,100,13185,414
6662,2,458,96,95,100,8440,337
6972,1,328,98,95,100,9056,358
11863,3,435,97,95,100,14482,416
12216,3,424,97,95,100,15029,400
10323,2,434,96,95,100,13242,407
10742,2,364,95,95,100,13540,355
7185,1,453,82,60,95,8971,351
13537,2,427,93,78,100,17242,439
6290,2,479,91,78,95,7954,352
9176,2,455,92,78,100,11490,292
23168,2,347,98,95,100,29093,488
23312,7,313,99,95,100,27754,559
16583,4,342,98,95,100,19718,530
14688,3,457,94,100,100,17849,488
16432,10,376,93,100,100,18213,468
13816,1,421,90,100,100,16408,472
11780,0,413,77,100,100,14062,394
